id_venda,id_pedido,data_venda,id_produto,id_canal,id_regiao,quantidade,preco_unitario,custo_unitario,desconto_percentual,receita_bruta,valor_desconto,receita_liquida,custo_total,margem_bruta,margem_percentual
10740,107110,2024-11-07,9,2,4,1,70.48,27.61,0.0,70.48,0.0,70.48,27.61,42.87,0.6083
10963,107254,2024-11-07,5,2,3,1,102.2,39.59,0.1,102.2,10.22,91.98,39.59,52.39,0.5696
11224,107422,2024-11-07,6,4,5,1,75.27,31.37,0.05,75.27,3.76,71.51,31.37,40.14,0.5613
12723,108424,2024-11-07,14,1,4,1,30.18,9.71,0.15,30.18,4.53,25.65,9.71,15.94,0.6214
12724,108424,2024-11-07,10,1,4,1,64.15,23.07,0.15,64.15,9.62,54.53,23.07,31.46,0.5769
14105,109306,2024-11-07,13,1,5,1,57.64,19.3,0.05,57.64,2.88,54.76,19.3,35.46,0.6476
14106,109306,2024-11-07,2,1,5,1,123.54,42.39,0.15,123.54,18.53,105.01,42.39,62.62,0.5963
14107,109306,2024-11-07,12,1,5,1,87.65,27.16,0.05,87.65,4.38,83.27,27.16,56.11,0.6738
16528,110898,2024-11-07,12,2,4,1,83.28,28.01,0.1,83.28,8.33,74.95,28.01,46.94,0.6263
16529,110898,2024-11-07,6,2,4,3,76.19,31.36,0.05,228.57,11.43,217.14,94.08,123.06,0.5667
17051,111238,2024-11-07,9,5,4,1,76.24,28.8,0.05,76.24,3.81,72.43,28.8,43.63,0.6024
17704,111661,2024-11-07,8,4,1,1,50.5,19.68,0.05,50.5,2.53,47.97,19.68,28.29,0.5897
18443,112163,2024-11-07,10,3,1,1,63.93,23.48,0.0,63.93,0.0,63.93,23.48,40.45,0.6327
21189,113983,2024-11-07,15,3,1,1,57.17,21.52,0.1,57.17,5.72,51.45,21.52,29.93,0.5817
22580,114898,2024-11-07,9,3,4,1,76.32,28.58,0.1,76.32,7.63,68.69,28.58,40.11,0.5839
22581,114898,2024-11-07,2,3,4,1,123.81,43.77,0.0,123.81,0.0,123.81,43.77,80.04,0.6465
1384,100917,2024-11-08,14,1,4,2,29.69,9.77,0.05,59.38,2.97,56.41,19.54,36.87,0.6536
1385,100917,2024-11-08,4,1,4,1,91.71,31.74,0.0,91.71,0.0,91.71,31.74,59.97,0.6539
3092,102066,2024-11-08,5,1,2,4,101.31,40.48,0.0,405.24,0.0,405.24,161.92,243.32,0.6004
3093,102066,2024-11-08,13,1,2,1,59.89,19.59,0.15,59.89,8.98,50.91,19.59,31.32,0.6152
3094,102066,2024-11-08,1,1,2,2,65.39,24.77,0.05,130.78,6.54,124.24,49.54,74.7,0.6013
3170,102119,2024-11-08,8,5,2,1,54.31,19.44,0.2,54.31,10.86,43.45,19.44,24.01,0.5526
4198,102780,2024-11-08,10,4,4,1,63.75,23.12,0.0,63.75,0.0,63.75,23.12,40.63,0.6373
4651,103086,2024-11-08,8,3,3,1,52.11,19.68,0.05,52.11,2.61,49.5,19.68,29.82,0.6024
4652,103086,2024-11-08,13,3,3,1,62.01,19.56,0.05,62.01,3.1,58.91,19.56,39.35,0.668
4653,103086,2024-11-08,10,3,3,2,61.63,23.28,0.05,123.26,6.16,117.1,46.56,70.54,0.6024
4800,103190,2024-11-08,7,5,4,1,47.61,18.17,0.05,47.61,2.38,45.23,18.17,27.06,0.5983
7335,104871,2024-11-08,8,2,4,3,51.26,18.84,0.05,153.78,7.69,146.09,56.52,89.57,0.6131
9440,106255,2024-11-08,3,3,2,1,52.05,19.59,0.05,52.05,2.6,49.45,19.59,29.86,0.6038
9892,106561,2024-11-08,1,3,5,1,69.29,25.87,0.0,69.29,0.0,69.29,25.87,43.42,0.6266
11660,107720,2024-11-08,1,5,2,1,67.07,25.23,0.15,67.07,10.06,57.01,25.23,31.78,0.5574
11661,107720,2024-11-08,14,5,2,2,30.76,9.81,0.2,61.52,12.3,49.22,19.62,29.6,0.6014
11662,107720,2024-11-08,2,5,2,1,123.06,42.51,0.1,123.06,12.31,110.75,42.51,68.24,0.6162
13712,109059,2024-11-08,8,5,4,1,53.88,19.74,0.15,53.88,8.08,45.8,19.74,26.06,0.569
14467,109544,2024-11-08,11,5,3,1,43.63,13.37,0.05,43.63,2.18,41.45,13.37,28.08,0.6774
15584,110284,2024-11-08,14,4,3,1,28.12,9.81,0.0,28.12,0.0,28.12,9.81,18.31,0.6511
16512,110889,2024-11-08,1,2,5,3,68.15,25.83,0.0,204.45,0.0,204.45,77.49,126.96,0.621
16981,111195,2024-11-08,12,3,4,2,81.37,27.2,0.05,162.74,8.14,154.6,54.4,100.2,0.6481
17389,111468,2024-11-08,15,2,2,2,60.34,21.35,0.0,120.68,0.0,120.68,42.7,77.98,0.6462
17390,111468,2024-11-08,7,2,2,3,46.85,17.23,0.1,140.55,14.06,126.49,51.69,74.8,0.5914
17391,111468,2024-11-08,3,2,2,2,52.51,19.2,0.1,105.02,10.5,94.52,38.4,56.12,0.5937
17801,111727,2024-11-08,14,2,4,1,29.49,10.12,0.0,29.49,0.0,29.49,10.12,19.37,0.6568
17944,111831,2024-11-08,6,1,5,2,81.13,30.59,0.0,162.26,0.0,162.26,61.18,101.08,0.623
19089,112604,2024-11-08,15,5,4,4,60.8,22.06,0.2,243.2,48.64,194.56,88.24,106.32,0.5465
19090,112604,2024-11-08,11,5,4,2,43.89,13.35,0.1,87.78,8.78,79.0,26.7,52.3,0.662
1643,101096,2024-11-09,2,2,2,1,114.28,43.89,0.0,114.28,0.0,114.28,43.89,70.39,0.6159
3529,102362,2024-11-09,2,3,4,1,114.22,43.91,0.0,114.22,0.0,114.22,43.91,70.31,0.6156
3530,102362,2024-11-09,5,3,4,1,99.94,40.32,0.05,99.94,5.0,94.94,40.32,54.62,0.5753
3531,102362,2024-11-09,11,3,4,1,43.13,13.03,0.05,43.13,2.16,40.97,13.03,27.94,0.682
5895,103906,2024-11-09,4,5,4,1,84.68,32.58,0.15,84.68,12.7,71.98,32.58,39.4,0.5474
7061,104693,2024-11-09,4,1,4,1,85.2,31.81,0.05,85.2,4.26,80.94,31.81,49.13,0.607
7887,105228,2024-11-09,9,1,4,1,75.58,28.35,0.1,75.58,7.56,68.02,28.35,39.67,0.5832
7888,105228,2024-11-09,15,1,4,1,58.22,21.61,0.0,58.22,0.0,58.22,21.61,36.61,0.6288
8692,105759,2024-11-09,4,4,3,1,89.8,32.56,0.05,89.8,4.49,85.31,32.56,52.75,0.6183
8693,105759,2024-11-09,2,4,3,1,117.07,43.84,0.0,117.07,0.0,117.07,43.84,73.23,0.6255
10486,106941,2024-11-09,9,2,4,1,72.38,27.36,0.05,72.38,3.62,68.76,27.36,41.4,0.6021
10800,107150,2024-11-09,12,3,5,1,82.41,27.13,0.05,82.41,4.12,78.29,27.13,51.16,0.6535
11616,107692,2024-11-09,10,5,4,1,62.11,23.5,0.05,62.11,3.11,59.0,23.5,35.5,0.6017
12899,108539,2024-11-09,12,4,4,1,86.75,27.37,0.0,86.75,0.0,86.75,27.37,59.38,0.6845
15445,110184,2024-11-09,10,5,1,1,65.81,22.57,0.15,65.81,9.87,55.94,22.57,33.37,0.5965
15507,110228,2024-11-09,8,3,2,1,51.83,19.07,0.0,51.83,0.0,51.83,19.07,32.76,0.6321
15907,110487,2024-11-09,1,2,4,1,69.08,25.22,0.1,69.08,6.91,62.17,25.22,36.95,0.5943
15908,110487,2024-11-09,11,2,4,1,42.49,13.21,0.0,42.49,0.0,42.49,13.21,29.28,0.6891
15909,110487,2024-11-09,12,2,4,1,86.08,26.86,0.05,86.08,4.3,81.78,26.86,54.92,0.6716
16379,110810,2024-11-09,13,4,4,1,60.48,19.19,0.0,60.48,0.0,60.48,19.19,41.29,0.6827
16380,110810,2024-11-09,14,4,4,1,28.78,9.72,0.0,28.78,0.0,28.78,9.72,19.06,0.6623
16521,110895,2024-11-09,4,2,1,2,84.92,32.45,0.0,169.84,0.0,169.84,64.9,104.94,0.6179
16522,110895,2024-11-09,15,2,1,1,62.23,21.54,0.0,62.23,0.0,62.23,21.54,40.69,0.6539
16523,110895,2024-11-09,13,2,1,1,59.32,19.57,0.05,59.32,2.97,56.35,19.57,36.78,0.6527
16593,110944,2024-11-09,5,2,2,1,100.93,38.8,0.05,100.93,5.05,95.88,38.8,57.08,0.5953
17209,111345,2024-11-09,4,2,4,1,90.62,31.37,0.1,90.62,9.06,81.56,31.37,50.19,0.6154
18402,112137,2024-11-09,9,1,2,3,76.89,28.72,0.05,230.67,11.53,219.14,86.16,132.98,0.6068
18403,112137,2024-11-09,2,1,2,1,117.08,42.88,0.1,117.08,11.71,105.37,42.88,62.49,0.5931
20096,113258,2024-11-09,7,4,2,1,46.7,17.79,0.0,46.7,0.0,46.7,17.79,28.91,0.6191
20393,113455,2024-11-09,10,4,2,1,63.44,22.7,0.0,63.44,0.0,63.44,22.7,40.74,0.6422
20459,113496,2024-11-09,4,5,4,1,91.43,31.87,0.2,91.43,18.29,73.14,31.87,41.27,0.5643
785,100515,2024-11-10,7,3,4,2,49.73,17.22,0.05,99.46,4.97,94.49,34.44,60.05,0.6355
1911,101275,2024-11-10,3,5,5,1,53.81,19.26,0.2,53.81,10.76,43.05,19.26,23.79,0.5526
4378,102898,2024-11-10,10,1,5,1,67.03,22.82,0.1,67.03,6.7,60.33,22.82,37.51,0.6217
4379,102898,2024-11-10,12,1,5,2,85.83,27.21,0.15,171.66,25.75,145.91,54.42,91.49,0.627
5117,103409,2024-11-10,9,1,5,1,74.36,28.15,0.0,74.36,0.0,74.36,28.15,46.21,0.6214
5118,103409,2024-11-10,5,1,5,1,102.88,39.85,0.05,102.88,5.14,97.74,39.85,57.89,0.5923
5627,103733,2024-11-10,5,2,5,1,96.32,38.53,0.0,96.32,0.0,96.32,38.53,57.79,0.6
6104,104055,2024-11-10,7,4,2,4,48.16,17.73,0.05,192.64,9.63,183.01,70.92,112.09,0.6125
6105,104055,2024-11-10,14,4,2,1,30.44,9.88,0.05,30.44,1.52,28.92,9.88,19.04,0.6584
6715,104458,2024-11-10,12,4,4,1,81.69,27.29,0.0,81.69,0.0,81.69,27.29,54.4,0.6659
8300,105501,2024-11-10,9,3,1,1,75.97,28.72,0.0,75.97,0.0,75.97,28.72,47.25,0.622
8301,105501,2024-11-10,2,3,1,1,113.94,43.61,0.05,113.94,5.7,108.24,43.61,64.63,0.5971
8302,105501,2024-11-10,11,3,1,1,45.56,12.82,0.05,45.56,2.28,43.28,12.82,30.46,0.7038
11684,107735,2024-11-10,4,2,4,1,83.83,31.82,0.1,83.83,8.38,75.45,31.82,43.63,0.5783
11791,107809,2024-11-10,1,2,5,2,66.95,26.18,0.0,133.9,0.0,133.9,52.36,81.54,0.609
11792,107809,2024-11-10,15,2,5,1,57.34,22.49,0.05,57.34,2.87,54.47,22.49,31.98,0.5871
12891,108534,2024-11-10,5,2,4,1,101.77,38.71,0.1,101.77,10.18,91.59,38.71,52.88,0.5774
12892,108534,2024-11-10,13,2,4,1,59.03,19.6,0.05,59.03,2.95,56.08,19.6,36.48,0.6505
14543,109595,2024-11-10,5,1,5,1,102.15,38.38,0.1,102.15,10.22,91.93,38.38,53.55,0.5825
14932,109842,2024-11-10,13,4,3,3,56.05,19.3,0.0,168.15,0.0,168.15,57.9,110.25,0.6557
21492,114188,2024-11-10,1,3,4,1,68.46,25.56,0.0,68.46,0.0,68.46,25.56,42.9,0.6266
21493,114188,2024-11-10,11,3,4,4,44.84,12.91,0.05,179.36,8.97,170.39,51.64,118.75,0.6969
21494,114188,2024-11-10,3,3,4,1,53.54,18.8,0.0,53.54,0.0,53.54,18.8,34.74,0.6489
21772,114380,2024-11-10,10,4,1,1,63.55,22.26,0.05,63.55,3.18,60.37,22.26,38.11,0.6313
21773,114380,2024-11-10,1,4,1,1,71.22,26.06,0.0,71.22,0.0,71.22,26.06,45.16,0.6341
22555,114882,2024-11-10,5,5,5,1,103.71,40.08,0.05,103.71,5.19,98.52,40.08,58.44,0.5932
22556,114882,2024-11-10,9,5,5,1,73.16,28.14,0.15,73.16,10.97,62.19,28.14,34.05,0.5475
333,100211,2024-11-11,13,4,1,1,56.08,20.18,0.05,56.08,2.8,53.28,20.18,33.1,0.6212
334,100211,2024-11-11,2,4,1,1,117.13,44.45,0.0,117.13,0.0,117.13,44.45,72.68,0.6205
711,100473,2024-11-11,10,2,5,2,67.04,22.35,0.0,134.08,0.0,134.08,44.7,89.38,0.6666
846,100560,2024-11-11,1,1,5,1,71.24,25.52,0.0,71.24,0.0,71.24,25.52,45.72,0.6418
969,100643,2024-11-11,6,3,4,1,75.15,31.32,0.0,75.15,0.0,75.15,31.32,43.83,0.5832
970,100643,2024-11-11,3,3,4,1,54.67,19.32,0.05,54.67,2.73,51.94,19.32,32.62,0.628
971,100643,2024-11-11,9,3,4,2,72.64,27.66,0.1,145.28,14.53,130.75,55.32,75.43,0.5769
2421,101610,2024-11-11,15,3,2,2,60.56,22.44,0.05,121.12,6.06,115.06,44.88,70.18,0.6099
3085,102062,2024-11-11,1,1,2,2,68.11,26.03,0.0,136.22,0.0,136.22,52.06,84.16,0.6178
3086,102062,2024-11-11,15,1,2,1,57.77,22.05,0.1,57.77,5.78,51.99,22.05,29.94,0.5759
3586,102402,2024-11-11,1,4,5,1,65.25,25.15,0.0,65.25,0.0,65.25,25.15,40.1,0.6146
4316,102857,2024-11-11,8,2,2,1,49.38,19.5,0.05,49.38,2.47,46.91,19.5,27.41,0.5843
4730,103142,2024-11-11,2,3,5,2,114.64,44.06,0.0,229.28,0.0,229.28,88.12,141.16,0.6157
4731,103142,2024-11-11,9,3,5,1,75.12,27.29,0.1,75.12,7.51,67.61,27.29,40.32,0.5964
5664,103759,2024-11-11,15,3,4,1,61.19,21.23,0.0,61.19,0.0,61.19,21.23,39.96,0.653
5742,103808,2024-11-11,15,1,3,1,61.35,21.26,0.0,61.35,0.0,61.35,21.26,40.09,0.6535
9212,106097,2024-11-11,14,1,4,1,29.39,9.82,0.05,29.39,1.47,27.92,9.82,18.1,0.6483
9237,106116,2024-11-11,9,5,2,1,76.5,28.11,0.15,76.5,11.48,65.02,28.11,36.91,0.5677
11435,107570,2024-11-11,4,1,4,1,92.26,32.86,0.05,92.26,4.61,87.65,32.86,54.79,0.6251
12925,108555,2024-11-11,2,4,5,1,114.8,43.26,0.0,114.8,0.0,114.8,43.26,71.54,0.6232
12926,108555,2024-11-11,7,4,5,1,47.51,18.0,0.05,47.51,2.38,45.13,18.0,27.13,0.6012
16760,111053,2024-11-11,9,3,4,3,72.08,27.97,0.05,216.24,10.81,205.43,83.91,121.52,0.5915
16761,111053,2024-11-11,5,3,4,1,99.94,39.58,0.0,99.94,0.0,99.94,39.58,60.36,0.604
17946,111833,2024-11-11,13,5,3,1,56.94,20.04,0.1,56.94,5.69,51.25,20.04,31.21,0.609
18858,112441,2024-11-11,2,4,5,3,123.29,43.81,0.0,369.87,0.0,369.87,131.43,238.44,0.6447
19602,112929,2024-11-11,10,1,4,2,61.09,22.37,0.1,122.18,12.22,109.96,44.74,65.22,0.5931
19754,113029,2024-11-11,7,2,4,1,48.85,17.89,0.05,48.85,2.44,46.41,17.89,28.52,0.6145
22473,114827,2024-11-11,7,3,4,1,47.94,18.15,0.05,47.94,2.4,45.54,18.15,27.39,0.6014
22474,114827,2024-11-11,4,3,4,2,87.18,32.67,0.05,174.36,8.72,165.64,65.34,100.3,0.6055
5178,103449,2024-11-12,12,1,2,2,80.65,27.82,0.05,161.3,8.07,153.23,55.64,97.59,0.6369
6245,104139,2024-11-12,10,4,4,2,61.93,23.13,0.0,123.86,0.0,123.86,46.26,77.6,0.6265
9296,106157,2024-11-12,15,3,4,2,59.59,21.45,0.1,119.18,11.92,107.26,42.9,64.36,0.6
9788,106486,2024-11-12,5,4,4,4,100.68,40.62,0.0,402.72,0.0,402.72,162.48,240.24,0.5965
10460,106927,2024-11-12,14,1,1,1,30.04,9.83,0.15,30.04,4.51,25.53,9.83,15.7,0.615
10567,106991,2024-11-12,4,1,2,1,93.37,32.42,0.0,93.37,0.0,93.37,32.42,60.95,0.6528
12174,108064,2024-11-12,14,1,3,1,29.48,10.03,0.15,29.48,4.42,25.06,10.03,15.03,0.5998
13468,108901,2024-11-12,5,4,4,3,95.53,40.58,0.05,286.59,14.33,272.26,121.74,150.52,0.5529
13469,108901,2024-11-12,9,4,4,1,70.91,28.48,0.05,70.91,3.55,67.36,28.48,38.88,0.5772
13520,108935,2024-11-12,9,1,5,1,75.64,28.69,0.1,75.64,7.56,68.08,28.69,39.39,0.5786
14770,109744,2024-11-12,1,3,2,1,66.41,25.69,0.05,66.41,3.32,63.09,25.69,37.4,0.5928
15397,110155,2024-11-12,14,3,5,2,29.47,9.71,0.1,58.94,5.89,53.05,19.42,33.63,0.6339
15398,110155,2024-11-12,15,3,5,1,61.9,21.8,0.0,61.9,0.0,61.9,21.8,40.1,0.6478
15997,110541,2024-11-12,3,4,2,1,56.35,19.41,0.0,56.35,0.0,56.35,19.41,36.94,0.6555
17348,111438,2024-11-12,5,3,1,1,101.76,38.71,0.0,101.76,0.0,101.76,38.71,63.05,0.6196
17349,111438,2024-11-12,3,3,1,2,51.53,19.03,0.1,103.06,10.31,92.75,38.06,54.69,0.5896
17647,111627,2024-11-12,4,1,1,1,86.23,32.34,0.15,86.23,12.93,73.3,32.34,40.96,0.5588
20011,113195,2024-11-12,9,2,3,1,75.38,27.89,0.05,75.38,3.77,71.61,27.89,43.72,0.6105
20139,113291,2024-11-12,6,3,4,2,81.81,30.8,0.1,163.62,16.36,147.26,61.6,85.66,0.5817
20140,113291,2024-11-12,14,3,4,1,29.96,9.71,0.05,29.96,1.5,28.46,9.71,18.75,0.6588
20141,113291,2024-11-12,10,3,4,1,62.33,23.55,0.0,62.33,0.0,62.33,23.55,38.78,0.6222
20274,113382,2024-11-12,14,1,5,2,28.93,9.86,0.15,57.86,8.68,49.18,19.72,29.46,0.599
20275,113382,2024-11-12,13,1,5,2,58.86,19.49,0.15,117.72,17.66,100.06,38.98,61.08,0.6104
20276,113382,2024-11-12,3,1,5,1,51.82,18.98,0.1,51.82,5.18,46.64,18.98,27.66,0.5931
21087,113914,2024-11-12,15,3,5,1,60.52,21.63,0.0,60.52,0.0,60.52,21.63,38.89,0.6426
21569,114243,2024-11-12,5,5,2,1,103.84,40.47,0.05,103.84,5.19,98.65,40.47,58.18,0.5898
21570,114243,2024-11-12,1,5,2,1,72.29,24.83,0.2,72.29,14.46,57.83,24.83,33.0,0.5706
21688,114319,2024-11-12,2,5,5,1,112.0,42.95,0.1,112.0,11.2,100.8,42.95,57.85,0.5739
1948,101299,2024-11-13,4,2,5,1,89.12,31.99,0.05,89.12,4.46,84.66,31.99,52.67,0.6221
1949,101299,2024-11-13,11,2,5,1,45.36,13.18,0.0,45.36,0.0,45.36,13.18,32.18,0.7094
4410,102923,2024-11-13,11,5,4,1,44.37,12.89,0.1,44.37,4.44,39.93,12.89,27.04,0.6772
4411,102923,2024-11-13,5,5,4,1,93.33,40.03,0.1,93.33,9.33,84.0,40.03,43.97,0.5235
5073,103383,2024-11-13,11,3,3,1,44.77,12.64,0.1,44.77,4.48,40.29,12.64,27.65,0.6863
6815,104526,2024-11-13,13,1,4,1,55.92,19.61,0.15,55.92,8.39,47.53,19.61,27.92,0.5874
6944,104613,2024-11-13,15,1,2,4,59.77,22.22,0.1,239.08,23.91,215.17,88.88,126.29,0.5869
6945,104613,2024-11-13,4,1,2,4,93.25,32.37,0.1,373.0,37.3,335.7,129.48,206.22,0.6143
7150,104746,2024-11-13,1,2,4,2,66.68,25.44,0.1,133.36,13.34,120.02,50.88,69.14,0.5761
10624,107026,2024-11-13,1,1,1,1,70.1,25.65,0.1,70.1,7.01,63.09,25.65,37.44,0.5934
10987,107271,2024-11-13,7,2,3,2,47.36,18.06,0.05,94.72,4.74,89.98,36.12,53.86,0.5986
12900,108540,2024-11-13,15,3,4,1,59.75,21.76,0.0,59.75,0.0,59.75,21.76,37.99,0.6358
13668,109033,2024-11-13,7,4,5,1,48.16,17.99,0.0,48.16,0.0,48.16,17.99,30.17,0.6265
13669,109033,2024-11-13,15,4,5,3,62.08,21.85,0.05,186.24,9.31,176.93,65.55,111.38,0.6295
14415,109510,2024-11-13,4,1,2,1,89.38,31.58,0.0,89.38,0.0,89.38,31.58,57.8,0.6467
16032,110565,2024-11-13,12,4,4,1,84.15,27.23,0.0,84.15,0.0,84.15,27.23,56.92,0.6764
17784,111719,2024-11-13,12,1,4,1,79.37,27.5,0.05,79.37,3.97,75.4,27.5,47.9,0.6353
19493,112863,2024-11-13,14,5,2,1,28.21,9.72,0.15,28.21,4.23,23.98,9.72,14.26,0.5947
20456,113493,2024-11-13,6,2,4,1,80.14,30.71,0.05,80.14,4.01,76.13,30.71,45.42,0.5966
21240,114012,2024-11-13,13,2,2,2,61.45,19.92,0.0,122.9,0.0,122.9,39.84,83.06,0.6758
21241,114012,2024-11-13,2,2,2,1,121.94,44.69,0.05,121.94,6.1,115.84,44.69,71.15,0.6142
21561,114236,2024-11-13,12,5,2,1,88.01,28.14,0.05,88.01,4.4,83.61,28.14,55.47,0.6634
3196,102137,2024-11-14,5,1,4,2,94.3,38.72,0.05,188.6,9.43,179.17,77.44,101.73,0.5678
3197,102137,2024-11-14,15,1,4,1,56.38,22.45,0.0,56.38,0.0,56.38,22.45,33.93,0.6018
4456,102954,2024-11-14,5,3,2,3,99.86,38.77,0.1,299.58,29.96,269.62,116.31,153.31,0.5686
4583,103043,2024-11-14,3,5,4,2,56.44,18.94,0.1,112.88,11.29,101.59,37.88,63.71,0.6271
4584,103043,2024-11-14,7,5,4,1,47.13,18.17,0.1,47.13,4.71,42.42,18.17,24.25,0.5717
4585,103043,2024-11-14,10,5,4,2,66.27,23.44,0.1,132.54,13.25,119.29,46.88,72.41,0.607
4586,103043,2024-11-14,12,5,4,1,85.04,28.09,0.05,85.04,4.25,80.79,28.09,52.7,0.6523
5629,103735,2024-11-14,15,2,5,1,56.16,22.47,0.0,56.16,0.0,56.16,22.47,33.69,0.5999
7229,104798,2024-11-14,12,2,4,1,85.53,26.99,0.0,85.53,0.0,85.53,26.99,58.54,0.6844
8839,105864,2024-11-14,8,2,4,2,49.76,19.27,0.0,99.52,0.0,99.52,38.54,60.98,0.6127
8840,105864,2024-11-14,1,2,4,3,65.97,25.73,0.05,197.91,9.9,188.01,77.19,110.82,0.5894
9727,106446,2024-11-14,9,4,5,1,71.43,27.25,0.0,71.43,0.0,71.43,27.25,44.18,0.6185
10494,106948,2024-11-14,6,5,1,3,79.3,30.33,0.05,237.9,11.9,226.0,90.99,135.01,0.5974
10495,106948,2024-11-14,7,5,1,2,49.45,17.97,0.15,98.9,14.84,84.06,35.94,48.12,0.5724
10965,107256,2024-11-14,15,3,4,1,62.14,21.74,0.05,62.14,3.11,59.03,21.74,37.29,0.6317
10966,107256,2024-11-14,7,3,4,1,50.6,17.66,0.05,50.6,2.53,48.07,17.66,30.41,0.6326
11016,107292,2024-11-14,11,1,1,3,45.9,12.88,0.1,137.7,13.77,123.93,38.64,85.29,0.6882
11241,107434,2024-11-14,6,4,5,1,83.06,32.05,0.0,83.06,0.0,83.06,32.05,51.01,0.6141
11266,107455,2024-11-14,6,1,2,1,77.67,30.55,0.05,77.67,3.88,73.79,30.55,43.24,0.586
14566,109608,2024-11-14,12,2,4,1,84.27,28.34,0.1,84.27,8.43,75.84,28.34,47.5,0.6263
16295,110749,2024-11-14,1,2,4,1,72.69,25.47,0.0,72.69,0.0,72.69,25.47,47.22,0.6496
16296,110749,2024-11-14,11,2,4,1,46.31,12.74,0.05,46.31,2.32,43.99,12.74,31.25,0.7104
16474,110869,2024-11-14,9,4,2,2,75.25,28.59,0.0,150.5,0.0,150.5,57.18,93.32,0.6201
17526,111554,2024-11-14,6,1,4,1,77.63,30.93,0.1,77.63,7.76,69.87,30.93,38.94,0.5573
17527,111554,2024-11-14,2,1,4,2,118.17,44.27,0.15,236.34,35.45,200.89,88.54,112.35,0.5593
17812,111735,2024-11-14,5,2,3,1,96.03,39.01,0.05,96.03,4.8,91.23,39.01,52.22,0.5724
21593,114259,2024-11-14,4,1,4,1,85.67,32.02,0.15,85.67,12.85,72.82,32.02,40.8,0.5603
21614,114273,2024-11-14,12,3,4,3,81.2,27.51,0.1,243.6,24.36,219.24,82.53,136.71,0.6236
1053,100699,2024-11-15,14,1,4,1,29.89,10.12,0.05,29.89,1.49,28.4,10.12,18.28,0.6437
3161,102113,2024-11-15,8,1,3,1,53.14,19.37,0.0,53.14,0.0,53.14,19.37,33.77,0.6355
3494,102339,2024-11-15,10,4,5,3,61.59,22.37,0.0,184.77,0.0,184.77,67.11,117.66,0.6368
5077,103387,2024-11-15,9,3,4,3,69.75,28.4,0.0,209.25,0.0,209.25,85.2,124.05,0.5928
5078,103387,2024-11-15,7,3,4,1,46.92,17.84,0.05,46.92,2.35,44.57,17.84,26.73,0.5997
6357,104216,2024-11-15,4,3,4,1,88.36,31.63,0.05,88.36,4.42,83.94,31.63,52.31,0.6232
6358,104216,2024-11-15,3,3,4,1,56.09,19.59,0.05,56.09,2.8,53.29,19.59,33.7,0.6324
7355,104884,2024-11-15,3,2,2,1,53.7,19.18,0.1,53.7,5.37,48.33,19.18,29.15,0.6031
7356,104884,2024-11-15,1,2,2,1,65.04,25.65,0.1,65.04,6.5,58.54,25.65,32.89,0.5618
7866,105216,2024-11-15,7,4,4,1,47.21,17.29,0.0,47.21,0.0,47.21,17.29,29.92,0.6338
8748,105797,2024-11-15,8,1,2,2,52.73,19.61,0.0,105.46,0.0,105.46,39.22,66.24,0.6281
9053,105997,2024-11-15,12,1,2,1,79.39,27.1,0.15,79.39,11.91,67.48,27.1,40.38,0.5984
10741,107111,2024-11-15,5,5,4,1,96.44,40.02,0.1,96.44,9.64,86.8,40.02,46.78,0.5389
10742,107111,2024-11-15,14,5,4,1,31.07,9.87,0.1,31.07,3.11,27.96,9.87,18.09,0.647
10743,107111,2024-11-15,12,5,4,1,82.29,27.76,0.1,82.29,8.23,74.06,27.76,46.3,0.6252
12395,108203,2024-11-15,5,4,4,4,94.12,40.28,0.05,376.48,18.82,357.66,161.12,196.54,0.5495
12960,108580,2024-11-15,5,2,5,1,94.38,39.67,0.05,94.38,4.72,89.66,39.67,49.99,0.5576
13421,108871,2024-11-15,6,4,3,1,80.04,30.7,0.0,80.04,0.0,80.04,30.7,49.34,0.6164
13447,108888,2024-11-15,6,4,4,1,81.96,30.79,0.0,81.96,0.0,81.96,30.79,51.17,0.6243
13448,108888,2024-11-15,11,4,4,1,45.45,13.01,0.0,45.45,0.0,45.45,13.01,32.44,0.7138
13666,109032,2024-11-15,9,1,5,3,71.96,28.05,0.15,215.88,32.38,183.5,84.15,99.35,0.5414
13667,109032,2024-11-15,4,1,5,2,91.12,32.2,0.15,182.24,27.34,154.9,64.4,90.5,0.5842
14539,109593,2024-11-15,8,4,4,1,50.45,19.69,0.0,50.45,0.0,50.45,19.69,30.76,0.6097
14540,109593,2024-11-15,14,4,4,1,28.43,9.98,0.05,28.43,1.42,27.01,9.98,17.03,0.6305
14777,109747,2024-11-15,6,5,2,1,75.0,31.88,0.1,75.0,7.5,67.5,31.88,35.62,0.5277
15109,109965,2024-11-15,1,2,4,1,71.86,25.72,0.05,71.86,3.59,68.27,25.72,42.55,0.6233
16029,110562,2024-11-15,4,5,5,1,90.88,32.82,0.2,90.88,18.18,72.7,32.82,39.88,0.5486
16044,110576,2024-11-15,10,3,4,1,67.12,23.49,0.1,67.12,6.71,60.41,23.49,36.92,0.6112
16081,110601,2024-11-15,13,5,4,1,58.01,20.31,0.05,58.01,2.9,55.11,20.31,34.8,0.6315
16102,110616,2024-11-15,14,4,5,3,29.78,9.7,0.05,89.34,4.47,84.87,29.1,55.77,0.6571
