id_venda,id_pedido,data_venda,id_produto,id_canal,id_regiao,quantidade,preco_unitario,custo_unitario,desconto_percentual
4565,103030,2025-12-02,5,2,4,1,97.79,41.01,0.1
14214,109377,2025-06-21,8,1,3,2,55.01,19.67,0.15
18611,112264,2024-12-15,15,1,4,1,61.27,22.51,0.05
20916,113802,2025-10-10,6,1,5,4,79.09,32.67,0.15
21911,114466,2024-01-16,9,3,4,2,75.76,27.65,0.05
3442,102305,2026-07-04,8,1,4,1,51.14,21.33,0.0
876,100581,2026-04-03,14,3,4,2,30.45,10.62,0.0
18724,112346,2025-12-28,4,3,4,1,90.57,33.45,0.05
9983,106621,2024-01-21,6,3,4,2,76.35,30.02,0.05
14439,109526,2025-05-11,14,3,3,1,28.9,10.23,0.1
7531,105002,2026-03-23,1,1,5,2,69.2,27.42,0.1
6483,104302,2026-01-31,12,4,2,1,81.36,29.54,0.05
8123,105375,2026-08-08,8,5,5,1,53.11,21.22,0.2
7482,104973,2025-11-13,3,4,3,1,51.75,20.06,0.05
20395,113456,2025-06-19,2,3,5,1,119.08,44.33,0.0
22683,114964,2026-08-14,9,2,5,2,70.01,29.87,0.05
12239,108105,2025-10-05,4,5,4,2,86.8,34.04,0.05
19741,113020,2026-03-15,15,4,4,1,58.12,23.21,0.05
5161,103437,2025-12-04,14,5,2,1,28.58,10.46,0.1
17256,111377,2024-05-21,11,2,3,1,42.28,12.96,0.1
576,100376,2025-06-12,8,2,5,1,52.63,20.19,0.1
18198,112004,2024-06-22,2,2,1,1,124.38,42.34,0.05
908,100601,2026-01-08,10,1,4,1,67.27,24.04,0.0
16140,110640,2026-04-01,4,3,4,2,90.49,35.03,0.05
347,100221,2025-11-08,10,2,4,1,64.19,24.09,0.1
9137,106047,2024-01-25,13,3,3,1,56.09,18.87,0.0
4520,103000,2026-01-16,5,4,5,1,97.09,40.49,0.05
18170,111982,2026-06-06,1,1,4,1,68.57,28.13,0.05
13856,109151,2024-04-22,4,1,4,3,86.39,32.18,0.15
19459,112841,2025-02-17,9,2,2,1,75.92,27.93,0.1
19396,112798,2025-07-11,9,1,2,1,73.28,29.63,0.15
15428,110173,2025-08-22,7,1,5,2,49.34,18.75,0.0
9660,106401,2026-02-08,8,2,5,1,50.12,20.38,0.0
16574,110933,2026-03-23,6,5,2,3,75.46,33.99,0.05
14706,109698,2025-01-29,12,1,4,1,80.47,28.23,0.05
5408,103596,2026-06-07,15,2,1,1,55.8,24.05,0.1
19246,112699,2025-12-29,12,3,5,1,81.26,29.75,0.1
11196,107404,2026-03-29,15,3,4,1,62.05,23.05,0.05
510,100327,2025-11-30,15,2,2,1,57.54,22.78,0.05
18633,112277,2025-05-09,14,4,1,1,30.15,9.92,0.0
8817,105849,2025-04-18,10,4,4,2,61.49,22.71,0.0
8923,105921,2025-09-19,8,5,5,1,53.23,19.48,0.2
9855,106534,2025-06-29,6,5,4,3,78.27,32.06,0.2
11504,107621,2026-01-19,12,1,3,1,80.04,29.75,0.05
8397,105567,2024-07-17,7,1,4,1,51.49,17.93,0.15
15904,110484,2024-06-02,11,3,5,1,42.59,12.75,0.05
2790,101868,2026-08-11,7,2,5,1,48.35,19.0,0.1
10277,106818,2024-02-19,12,5,4,1,81.66,26.94,0.15
11848,107848,2025-10-15,11,4,4,2,44.45,13.79,0.05
11877,107866,2024-07-10,14,2,2,1,30.56,9.65,0.05
16343,110785,2026-03-18,11,3,4,1,46.44,14.18,0.05
439,100284,2025-04-08,3,3,2,1,52.22,19.66,0.0
19805,113062,2026-07-01,13,1,3,1,57.53,21.2,0.15
14862,109798,2024-01-26,13,4,3,1,60.18,18.7,0.0
3303,102205,2024-02-06,11,1,5,1,46.53,12.28,0.0
4049,102686,2026-05-20,1,1,5,3,72.1,26.67,0.0
9792,106489,2025-02-20,4,4,4,1,89.63,32.57,0.05
11652,107715,2025-06-11,14,3,5,1,29.11,9.85,0.1
16565,110924,2024-12-30,1,2,4,1,71.18,25.2,0.1
2852,101910,2025-06-06,12,3,2,1,88.21,28.86,0.1
15734,110378,2026-08-25,6,3,4,1,81.12,33.45,0.05
3512,102351,2024-12-05,3,1,4,1,56.71,18.81,0.1
11801,107815,2024-11-28,10,3,4,1,61.31,22.7,0.0
4990,103322,2026-04-23,14,1,2,1,30.18,10.3,0.05
22259,114685,2025-06-01,3,1,4,2,54.79,19.48,0.05
6347,104209,2025-02-07,9,3,4,1,72.4,28.61,0.0
12385,108196,2024-06-05,6,3,2,1,75.35,30.07,0.1
15919,110492,2024-07-11,2,2,3,1,120.05,42.61,0.0
21218,113999,2024-06-25,10,4,1,2,66.41,22.12,0.05
15085,109947,2024-08-13,11,4,4,1,42.23,12.64,0.0
6724,104465,2026-03-14,15,3,4,1,60.96,23.01,0.1
10000,106633,2025-01-15,14,1,2,1,30.45,10.22,0.15
2116,101412,2025-07-05,12,2,3,1,87.48,28.71,0.05
675,100446,2025-11-21,3,4,3,1,53.65,20.0,0.0
4476,102967,2025-03-30,12,2,1,1,86.94,27.59,0.05
252,100159,2025-08-15,10,4,4,1,63.55,23.45,0.05
10394,106886,2025-01-22,5,5,5,1,93.39,39.32,0.2
19777,113044,2024-06-08,10,1,5,1,65.39,22.98,0.1
1451,100961,2024-01-21,7,4,2,1,49.79,16.99,0.0
22580,114898,2024-11-07,9,3,4,1,76.32,28.58,0.1
7474,104966,2024-11-26,6,2,4,1,76.77,31.05,0.05
11623,107698,2024-02-21,13,5,4,1,55.82,19.08,0.2
18087,111929,2024-09-19,11,2,5,1,43.63,12.89,0.1
14207,109373,2024-09-29,11,1,5,1,44.31,12.65,0.1
8666,105740,2024-02-06,12,1,4,2,82.81,27.17,0.15
14165,109345,2026-01-29,9,2,2,1,72.38,28.99,0.1
9393,106224,2024-08-13,3,2,5,2,54.83,19.14,0.05
2468,101646,2025-10-05,2,2,5,1,116.69,45.76,0.0
5181,103452,2024-09-02,12,1,5,1,88.01,27.31,0.15
13091,108661,2025-10-19,2,1,4,1,119.78,44.22,0.1
21196,113987,2025-04-24,8,1,1,2,50.13,20.08,0.0
17734,111681,2025-09-29,3,2,3,1,51.7,20.12,0.1
18523,112208,2024-07-03,11,3,4,2,44.15,12.8,0.05
264,100166,2025-02-26,12,4,2,1,84.4,28.7,0.0
9357,106202,2026-02-15,5,1,2,1,95.29,41.57,0.0
21577,114249,2024-06-09,13,3,4,1,60.77,19.91,0.05
20510,113533,2025-01-19,15,2,4,1,56.86,21.69,0.05
1098,100731,2024-06-13,1,2,4,3,67.35,24.78,0.0
9543,106326,2026-05-11,13,1,2,3,56.13,21.16,0.15
11185,107397,2024-12-09,3,1,5,1,55.93,19.82,0.1
13982,109232,2025-09-01,5,5,5,1,102.6,41.0,0.15
12177,108065,2024-03-11,12,2,3,2,83.43,26.13,0.05
4561,103027,2026-07-19,11,1,4,1,44.66,14.23,0.0
10843,107179,2025-09-03,1,3,3,1,70.67,25.69,0.1
11340,107510,2025-12-24,14,1,1,1,31.0,10.29,0.15
734,100489,2025-12-16,5,1,4,1,94.14,42.21,0.1
1066,100708,2026-02-01,15,1,4,1,61.87,22.61,0.15
4510,102990,2024-11-28,13,1,4,1,61.57,19.81,0.1
4337,102871,2025-09-21,3,2,2,1,55.92,20.02,0.1
14846,109791,2024-10-03,13,3,2,4,56.26,20.04,0.0
13836,109138,2025-08-11,12,1,4,1,88.06,28.07,0.1
17732,111680,2026-08-04,9,1,4,1,74.68,30.96,0.05
5548,103682,2025-10-24,3,2,5,1,51.9,19.79,0.1
12768,108452,2026-04-07,3,4,2,1,56.71,20.35,0.05
12704,108411,2025-06-29,10,2,4,1,62.57,23.87,0.1
13710,109058,2025-12-13,9,1,2,1,71.97,29.87,0.1
13702,109052,2025-09-24,3,2,2,1,53.43,19.61,0.05
12015,107963,2026-06-13,14,3,3,1,29.51,10.33,0.0
14093,109299,2025-11-05,9,3,3,1,77.72,28.68,0.05
15438,110179,2024-08-08,14,4,5,1,29.62,9.63,0.05
539,100348,2025-05-04,5,3,4,1,100.44,39.32,0.1
4635,103077,2026-01-04,2,5,3,1,124.53,47.34,0.2
19665,112970,2026-01-18,15,2,4,1,56.56,23.65,0.05
16317,110766,2025-06-12,5,5,4,1,101.96,41.78,0.1
8732,105786,2024-08-06,10,2,2,1,66.94,23.27,0.0
8133,105383,2024-10-15,1,2,3,4,68.43,25.49,0.05
21380,114111,2024-02-20,3,2,4,1,56.13,18.09,0.1
11748,107779,2025-06-05,3,5,4,1,55.22,19.71,0.1
12526,108294,2024-08-24,4,3,5,2,89.92,32.61,0.0
13213,108740,2026-05-08,8,5,4,1,53.78,20.1,0.15
22370,114753,2025-11-03,5,4,4,1,93.4,40.39,0.0
16072,110596,2025-09-28,14,1,3,1,28.11,10.06,0.15
10145,106733,2024-07-08,12,5,4,1,80.39,27.11,0.2
15345,110130,2026-07-29,8,2,4,1,54.54,20.95,0.1
9964,106609,2026-05-05,12,4,4,2,83.67,29.27,0.05
11678,107730,2025-07-28,7,4,5,1,50.84,17.77,0.05
6484,104302,2026-01-31,13,4,2,1,62.14,21.41,0.0
19227,112686,2024-05-28,15,3,5,1,59.12,21.55,0.05
1816,101211,2025-11-05,1,1,4,2,68.79,27.11,0.1
12246,108110,2025-03-21,6,2,4,1,75.14,30.9,0.1
12725,108425,2024-04-19,13,3,2,1,58.36,19.38,0.05
3209,102146,2024-07-02,12,5,4,1,81.21,26.85,0.2
14545,109597,2026-03-28,10,5,5,1,63.15,24.02,0.05
291,100182,2025-09-06,10,4,3,4,60.66,23.68,0.05
14264,109412,2024-06-25,9,4,1,1,74.62,27.37,0.0
5334,103550,2026-07-14,7,1,2,1,46.43,19.2,0.0
19397,112799,2026-02-15,6,5,4,1,78.05,32.44,0.15
14723,109710,2024-12-25,7,1,4,1,48.56,17.53,0.05
17930,111819,2026-07-15,13,2,3,2,59.41,21.61,0.05
7828,105190,2026-01-23,1,1,5,1,72.24,27.35,0.15
7564,105022,2025-06-05,12,3,5,1,82.69,27.69,0.0
9202,106091,2026-08-24,11,3,5,1,42.48,13.69,0.05
5551,103685,2025-10-25,3,3,4,2,51.89,20.16,0.1
10909,107219,2024-08-27,10,1,4,1,62.59,22.87,0.05
13663,109030,2026-08-24,14,3,2,1,28.82,10.8,0.1
1505,100999,2025-02-02,1,3,3,1,72.37,25.16,0.0
18561,112234,2026-01-04,10,2,2,1,64.28,24.53,0.1
4166,102761,2025-07-26,6,1,2,1,79.16,32.01,0.0
19438,112827,2025-06-27,10,5,4,1,61.65,23.98,0.2
14518,109577,2026-01-14,6,2,2,3,82.08,33.2,0.0
7730,105127,2024-12-26,11,1,4,1,44.22,13.2,0.05
14382,109485,2025-08-15,15,2,2,2,58.98,22.95,0.0
6686,104441,2025-01-07,11,2,4,1,43.63,12.98,0.1
14816,109769,2024-11-03,1,4,4,1,69.2,25.51,0.0
17170,111317,2024-03-11,8,5,1,1,52.94,18.18,0.05
17878,111780,2024-12-03,9,3,2,1,73.46,28.88,0.0
4956,103298,2024-10-08,7,3,4,3,50.75,17.98,0.1
7154,104750,2024-08-08,13,2,5,1,59.96,19.48,0.05
16696,111007,2025-12-19,11,2,5,1,42.46,13.87,0.05
20950,113825,2026-01-21,2,3,4,2,116.39,47.11,0.1
4270,102826,2024-02-04,15,1,5,2,57.9,21.18,0.1
20500,113524,2026-06-17,1,3,4,1,66.82,27.13,0.0
6144,104082,2024-08-19,15,5,2,1,58.49,21.44,0.15
18265,112046,2025-11-20,4,2,4,1,87.29,34.0,0.1
11894,107879,2025-07-22,9,4,4,3,77.4,28.74,0.0
19662,112968,2024-06-01,5,1,4,1,95.96,38.34,0.1
17508,111541,2026-02-19,7,5,2,1,49.31,18.3,0.15
19425,112819,2025-03-29,2,5,4,1,121.41,44.68,0.15
709,100471,2025-02-26,15,4,3,1,60.25,22.28,0.05
7467,104961,2026-04-14,1,5,4,1,66.36,26.78,0.15
10264,106811,2025-06-13,14,2,5,1,30.67,10.34,0.0
4646,103082,2024-12-08,8,2,4,1,51.38,18.79,0.05
21072,113903,2025-11-08,15,5,4,1,60.57,23.1,0.2
434,100281,2026-01-17,8,2,2,2,54.29,20.78,0.1
22698,114976,2024-07-24,1,1,4,1,67.59,24.72,0.1
4936,103286,2024-06-09,8,1,4,1,54.66,19.25,0.05
16234,110704,2024-06-25,15,1,4,3,56.98,20.91,0.05
13459,108895,2025-11-30,10,3,5,2,61.85,23.78,0.0
19174,112654,2024-04-05,6,3,2,1,75.84,30.39,0.1
1536,101019,2026-04-27,9,5,4,2,77.6,29.61,0.15
15728,110373,2025-11-24,11,2,5,1,42.94,13.23,0.0
1273,100838,2025-03-21,10,4,2,2,64.71,23.87,0.05
6216,104122,2025-01-20,6,2,4,2,79.18,31.08,0.05
13397,108855,2026-08-02,8,2,4,3,51.88,20.19,0.05
16067,110593,2026-05-31,8,2,2,1,53.78,21.1,0.05
15031,109911,2026-08-15,6,3,5,1,79.57,33.49,0.05
19654,112961,2025-11-14,7,1,4,1,47.14,18.92,0.1
17538,111560,2026-01-09,3,4,4,1,51.56,20.02,0.0
3469,102324,2025-10-14,3,1,2,1,55.31,19.6,0.1
19161,112647,2025-10-08,2,1,4,1,116.19,45.0,0.0
19003,112543,2025-11-14,12,1,2,1,81.19,28.57,0.05
13847,109147,2025-01-14,2,1,1,1,116.05,43.02,0.0
17284,111394,2025-04-21,7,2,4,4,50.39,18.47,0.0
5999,103980,2026-02-05,13,2,5,2,59.14,20.95,
10983,107268,2025-02-02,4,2,2,2,90.54,33.42,0.1
2529,101686,2024-02-16,13,1,5,1,57.74,18.62,0.1
18904,112476,2026-06-23,1,3,4,3,67.67,26.8,0.1
13735,109076,2025-09-11,1,4,2,1,67.16,25.87,0.0
20731,113675,2025-01-18,14,1,4,1,29.97,10.02,0.15
16803,111079,2024-05-10,14,2,4,1,29.48,9.9,0.1
20784,113710,2024-05-31,4,1,4,4,89.92,30.59,0.05
10081,106689,2026-05-15,12,1,4,1,80.2,29.31,0.15
18339,112094,2025-07-19,4,4,4,1,91.07,32.4,0.05
11213,107414,2026-03-17,1,3,4,1,65.19,26.6,0.0
2642,101768,2026-08-19,9,3,3,2,74.28,29.99,0.1
15544,110252,2024-07-13,8,3,5,1,51.92,19.36,0.05
8342,105530,2025-12-29,11,4,4,1,46.54,13.44,0.0
11219,107419,2026-06-23,10,1,4,1,61.44,24.63,0.05
12072,107999,2024-09-20,2,5,2,1,119.01,42.7,0.1
10366,106871,2024-09-05,15,1,4,3,61.03,21.94,0.0
10884,107203,2024-11-06,11,1,3,3,45.52,12.94,0.05
16005,110545,2024-08-12,8,1,2,2,53.25,18.53,0.0
7780,105158,2024-01-08,7,5,4,1,48.36,17.08,0.1
5573,103698,2026-05-14,5,3,2,1,103.25,41.08,0.05
17534,111558,2025-07-13,13,2,3,2,59.56,19.89,0.1
12760,108446,2024-10-08,4,2,4,1,84.44,32.86,0.0
5916,103922,2025-12-24,12,2,3,1,86.9,28.53,0.0
14178,109353,2024-07-09,8,3,4,1,49.72,19.37,0.1
12969,108584,2025-07-02,3,1,2,3,54.7,19.51,0.0
21077,113906,2025-05-15,1,4,3,1,70.57,25.3,0.0
17897,111795,2025-04-06,9,2,4,1,71.04,28.49,0.1
14525,109581,2025-05-14,5,2,2,1,102.56,40.21,0.05
9860,106539,2024-08-02,12,3,5,1,83.75,27.16,0.05
11379,107535,2025-11-03,12,1,5,1,79.95,28.72,0.0
19452,112837,2025-11-26,11,2,5,1,43.01,13.32,0.0
6258,104146,2024-10-31,8,5,4,2,49.26,19.21,0.2
3636,102431,2024-12-23,3,5,4,1,56.14,18.95,0.2
7579,105030,2026-03-03,5,4,4,3,102.43,41.35,0.05
6523,104330,2025-07-22,7,4,4,1,51.65,18.31,0.0
6393,104240,2026-04-15,13,5,5,1,60.01,20.77,0.15
309,100197,2026-08-02,2,4,5,1,122.3,47.45,0.0
19833,113080,2025-01-20,7,1,4,2,50.44,17.45,0.0
10435,106910,2025-08-05,12,3,5,1,82.72,28.55,0.05
7004,104655,2026-04-17,11,5,1,1,42.35,13.93,0.1
11019,107295,2026-08-04,1,1,5,1,71.81,27.23,0.0
4280,102832,2024-12-16,1,3,4,1,70.67,24.98,0.0
14181,109354,2024-12-12,5,3,4,1,94.31,38.79,0.05
5220,103480,2025-01-26,13,5,4,1,57.13,19.49,0.2
7878,105223,2026-02-22,15,5,4,1,56.06,23.06,0.1
2993,101998,2026-08-02,3,1,2,1,54.79,20.44,0.15
3480,102331,2026-08-04,1,1,3,1,66.51,27.95,0.0
14177,109352,2026-01-17,8,3,4,1,50.04,19.68,0.1
21091,113916,2025-07-12,5,5,4,1,94.01,40.55,0.1
4085,102713,2026-05-24,9,1,2,1,75.77,29.82,0.05
18120,111954,2025-10-11,9,5,2,1,70.7,29.76,0.05
7336,104872,2025-04-08,4,5,4,1,90.94,32.4,0.1
11387,107541,2025-05-23,1,3,4,1,68.52,26.56,0.05
22097,114580,2025-03-11,8,1,5,1,52.79,20.12,0.1
15828,110435,2024-12-06,12,1,5,1,87.88,27.18,0.0
11903,107885,2026-06-30,15,3,4,1,56.48,23.16,0.05
19206,112672,2025-09-17,8,5,4,2,49.57,19.51,0.05
13371,108837,2026-04-14,7,3,4,1,48.06,19.04,0.05
21382,114112,2024-06-15,3,3,4,1,53.19,19.24,0.05
3777,102510,2025-01-26,5,5,4,2,94.82,40.63,0.15
352,100225,2026-02-27,7,1,4,2,49.27,18.76,0.15
16247,110713,2026-05-20,6,4,4,1,78.69,34.08,0.0
4575,103037,2026-08-17,13,1,2,2,60.8,21.84,0.15
13579,108972,2024-08-17,6,3,2,1,74.55,29.93,0.05
11849,107848,2025-10-15,14,4,4,1,30.85,10.42,0.05
7198,104778,2024-10-21,7,4,5,1,50.46,17.76,0.05
17915,111809,2025-02-10,14,2,1,1,30.96,9.99,0.05
2268,101517,2024-04-18,2,1,4,1,112.04,42.33,0.0
9758,106465,2025-11-06,14,5,3,2,29.75,10.3,0.05
1167,100771,2026-08-13,2,1,4,1,118.74,46.38,0.15
20452,113490,2024-03-15,9,1,5,4,77.26,27.09,0.05
14174,109351,2024-02-06,10,2,5,1,62.34,22.22,0.05
11752,107783,2025-05-03,6,4,4,1,75.75,31.49,0.0
14150,109338,2025-11-21,4,1,4,1,93.01,33.49,0.0
5684,103774,2026-05-02,13,4,4,1,60.56,20.72,0.0
13326,108808,2024-09-02,9,1,2,2,72.2,27.3,0.0
5938,103937,2024-11-25,11,1,5,2,44.51,13.34,0.0
5196,103462,2024-08-26,5,5,2,1,93.51,39.38,0.2
7970,105277,2026-08-12,5,3,4,1,99.25,42.22,0.05
21063,113898,2024-07-24,9,3,3,1,77.84,26.85,0.0
2333,101555,2025-07-25,4,2,1,1,87.87,33.41,0.1
20854,113760,2024-04-20,11,1,2,2,44.98,12.78,0.15
721,100481,2024-03-02,14,5,1,1,29.81,9.68,0.15
6661,104425,2025-02-26,2,3,5,1,111.51,44.97,0.05
55,100037,2024-05-12,9,5,4,1,69.76,27.36,0.15
12515,108285,2026-05-04,7,3,4,1,49.5,19.27,0.05
11742,107777,2025-08-21,1,1,2,1,66.89,26.55,0.15
19272,112715,2026-04-13,2,2,2,1,112.09,46.98,0.0
6073,104034,2024-09-17,4,3,3,2,89.49,31.94,0.0
8271,105477,2024-11-19,14,1,4,1,28.45,9.71,0.0
2798,101875,2025-11-19,8,5,4,2,53.11,20.49,0.1
9635,106387,2026-07-03,1,1,4,1,71.49,27.16,0.0
22093,114578,2024-02-23,5,2,4,4,97.27,38.11,0.1
9237,106116,2024-11-11,9,5,2,1,76.5,28.11,0.15
14251,109405,2026-03-10,8,2,5,1,53.89,20.2,0.05
3965,102630,2024-05-02,12,4,4,1,80.56,26.58,0.0
18306,112073,2026-06-18,7,3,5,1,48.5,18.69,0.1
2326,101551,2026-04-10,14,4,4,1,29.72,10.28,0.05
13389,108850,2025-07-14,7,1,4,1,51.09,18.62,0.0
479,100307,2025-12-29,11,5,2,1,42.1,13.92,0.1
1372,100907,2024-07-21,13,3,2,1,58.2,18.91,0.0
15572,110274,2026-07-30,3,2,3,1,56.52,20.53,0.1
231,100145,2024-08-22,3,1,4,1,52.2,18.67,0.1
7135,104738,2024-10-03,2,5,5,1,116.1,43.19,0.05
20732,113676,2025-12-02,7,2,4,1,47.41,18.31,0.1
3610,102415,2026-01-14,13,3,2,1,58.8,20.45,0.05
20242,113357,2024-08-20,5,2,5,2,101.25,39.52,0.1
21207,113992,2026-01-22,11,2,4,1,45.41,13.34,0.1
8863,105882,2024-03-21,10,1,4,1,63.43,21.88,0.1
2879,101927,2026-08-30,8,1,2,1,51.07,21.29,0.05
11058,107318,2024-08-11,11,2,4,1,44.26,12.51,0.05
14124,109321,2026-08-30,15,1,2,3,61.99,24.09,0.15
22625,114925,2025-04-08,3,3,5,2,54.48,20.03,0.05
13041,108626,2024-02-10,13,1,2,1,56.02,18.74,0.1
11612,107690,2025-08-28,9,1,1,2,77.28,28.28,0.15
2351,101565,2026-05-23,6,2,4,1,81.06,33.87,0.1
2863,101918,2025-06-23,8,4,5,1,53.91,20.06,0.0
14238,109396,2025-08-14,3,3,4,1,52.89,20.23,0.05
195,100124,2025-02-19,10,4,5,2,64.88,23.05,0.0
9246,106122,2026-06-09,5,3,2,2,96.8,41.35,0.0
11188,107400,2025-09-10,6,1,5,1,75.84,32.84,0.1
3848,102553,2025-05-01,10,5,5,3,64.34,23.18,0.2
11841,107842,2025-04-03,1,4,4,2,67.52,26.05,0.05
3051,102037,2024-07-15,3,2,2,2,55.46,18.57,0.1
17637,111622,2024-03-07,11,5,5,1,44.88,12.94,0.2
6550,104351,2025-06-22,1,5,4,1,68.88,25.79,0.05
19291,112728,2024-03-30,3,2,4,1,52.3,18.68,0.0
1871,101248,2024-08-17,10,4,2,2,60.72,22.11,0.0
15029,109911,2026-08-15,13,3,5,1,62.25,21.14,0.1
6917,104596,2025-10-03,15,2,1,2,59.29,22.97,0.0
6493,104309,2024-12-25,11,5,4,1,42.17,13.09,0.2
3733,102486,2026-06-25,4,1,2,3,90.61,35.47,0.15
21202,113990,2026-04-05,4,3,3,1,88.26,33.49,0.1
587,100384,2024-05-21,1,3,4,1,71.81,24.41,0.1
11744,107777,2025-08-21,7,1,2,1,50.26,18.83,0.05
18599,112257,2024-04-30,3,1,5,1,51.15,18.77,0.05
3063,102045,2024-12-15,7,1,4,1,48.03,17.62,0.05
18019,111884,2026-05-31,7,2,4,2,49.19,19.21,0.0
15042,109918,2025-01-01,7,2,5,1,48.37,18.12,0.1
21149,113956,2025-06-04,5,1,2,2,98.29,40.0,0.0
16325,110772,2026-01-28,4,4,3,1,84.39,34.13,0.0
10844,107179,2025-09-03,11,3,3,1,42.49,13.9,0.05
514,100330,2026-01-12,14,2,4,1,28.5,10.29,0.0
3534,102365,2024-08-21,3,4,5,1,56.75,18.63,0.05
5171,103444,2026-07-25,8,5,5,1,51.29,20.38,0.1
8055,105335,2026-03-17,3,1,4,1,51.57,20.34,0.1
20025,113207,2024-10-11,2,2,5,1,120.43,44.23,0.05
1912,101276,2024-11-30,6,3,4,1,82.67,31.0,0.0
15166,110007,2026-05-07,7,1,4,1,50.96,19.42,0.15
18390,112129,2025-12-01,14,3,4,1,30.1,10.56,0.1
3363,102252,2026-04-11,7,1,3,1,49.32,19.19,0.1
312,100198,2025-12-17,8,1,4,2,50.28,19.99,0.15
16988,111199,2026-03-03,6,3,4,1,81.96,33.27,0.05
1188,100783,2026-04-24,15,2,4,1,59.41,23.87,0.1
12073,108000,2026-05-29,15,4,4,1,61.84,23.11,0.05
17109,111277,2024-08-23,9,1,2,2,75.69,27.69,0.0
2596,101737,2026-07-09,8,1,2,1,54.38,21.09,0.1
1348,100893,2025-12-29,15,5,5,1,59.48,22.28,0.1
16388,110816,2024-10-02,1,3,4,1,67.5,25.72,0.05
9081,106015,2024-04-09,6,3,2,1,74.55,30.65,0.1
18084,111926,2024-12-03,15,2,2,1,61.11,21.79,0.1
9845,106526,2025-04-16,6,3,4,1,81.07,31.71,0.05
19059,112583,2025-10-08,12,1,2,1,80.81,29.35,0.0
18057,111910,2025-02-12,8,1,3,1,54.7,19.34,0.05
6025,104000,2026-05-17,3,2,4,2,52.2,20.35,0.0
6683,104439,2024-12-24,4,3,4,1,83.68,31.75,0.0
13223,108746,2024-10-14,8,3,4,1,51.54,18.95,0.05
17237,111363,2025-08-29,1,2,2,1,69.16,26.49,0.1
18974,112524,2025-05-02,14,4,2,2,29.44,10.08,0.0
4058,102693,2024-05-02,1,2,4,3,71.96,25.52,0.1
12423,108225,2026-07-31,14,3,2,1,29.43,10.82,0.05
16165,110657,2024-04-17,5,3,4,1,94.61,37.44,0.05
21703,114331,2025-09-19,4,2,4,2,84.48,34.22,0.05
3849,102553,2025-05-01,8,5,5,2,53.04,19.75,0.15
8333,105522,2024-12-25,3,4,4,1,56.62,18.88,0.0
22237,114670,2025-11-22,12,1,2,2,85.65,29.08,0.05
827,100546,2026-03-15,15,4,5,1,57.75,22.84,0.0
16869,111120,2025-12-03,11,2,5,2,43.53,13.47,0.1
3342,102238,2024-12-22,5,3,3,2,102.67,39.43,0.0
19664,112970,2026-01-18,8,2,4,1,51.19,19.96,0.0
16777,111063,2025-10-11,12,3,1,1,85.08,28.23,0.05
10657,107048,2024-02-08,7,1,5,1,49.74,17.48,0.05
14945,109852,2025-02-13,4,3,5,1,87.68,31.67,0.1
4160,102757,2026-05-09,8,5,4,2,53.2,20.63,0.05
16925,111156,2026-06-25,15,1,4,1,60.56,23.06,0.05
14858,109796,2024-06-22,10,1,5,1,61.17,21.99,0.0
3474,102327,2024-01-03,2,1,3,1,115.72,43.19,0.15
18608,112261,2025-12-04,3,3,1,2,56.66,20.37,0.05
10419,106901,2025-01-05,6,2,5,1,76.03,30.79,0.1
820,100542,2024-11-05,15,2,2,1,57.42,21.39,0.1
5658,103754,2025-05-22,4,2,5,1,84.63,33.39,0.1
3015,102012,2025-06-14,3,1,2,1,53.18,20.08,0.1
11322,107496,2024-12-04,10,1,4,1,64.15,23.2,0.05
5577,103701,2025-05-13,3,4,4,1,51.21,19.96,0.05
21127,113939,2025-12-26,3,1,4,1,53.18,19.72,0.1
12962,108581,2026-04-05,15,2,1,1,62.14,23.68,0.1
3048,102034,2024-07-31,6,4,5,2,76.0,30.39,0.05
22364,114749,2026-03-24,12,1,4,1,87.98,29.36,0.15
17037,111229,2024-05-30,7,5,4,1,50.5,16.8,0.1
2623,101755,2025-12-27,11,5,5,1,43.19,13.94,0.05
19912,113131,2024-08-13,3,4,1,1,55.21,18.54,0.05
1641,101095,2025-06-12,15,1,5,1,58.69,22.81,0.0
2948,101973,2024-07-31,8,2,4,2,51.55,19.01,0.05
19044,112571,2025-08-23,9,5,4,2,70.19,29.15,0.1
17494,111531,2024-07-12,14,1,4,2,29.68,9.8,0.05
14341,109461,2025-11-24,4,1,3,1,90.23,33.28,0.05
19317,112747,2025-12-06,4,5,4,1,92.89,33.0,0.05
22208,114648,2024-06-09,7,3,1,1,51.4,17.42,0.1
12623,108357,2026-04-07,7,1,2,2,49.58,18.54,0.15
8150,105395,2025-10-24,3,1,4,1,54.43,19.55,0.15
18727,112349,2024-12-20,10,1,5,1,62.22,23.32,0.15
18856,112440,2025-02-14,11,1,4,1,44.16,12.8,0.15
14222,109382,2026-07-31,4,5,2,4,83.87,33.72,0.05
18758,112369,2025-02-06,4,2,4,3,89.62,32.11,0.0
1730,101154,2025-12-08,7,2,5,2,47.14,18.91,0.1
22344,114736,2026-02-22,10,3,4,1,62.81,24.18,0.0
20631,113610,2025-09-19,8,4,3,3,50.47,20.09,0.0
9619,106377,2024-09-04,12,2,3,1,81.57,26.79,0.0
13263,108774,2024-01-10,3,2,1,1,53.94,19.02,0.1
