id_orcamento,mes_referencia,id_produto,id_canal,id_regiao,quantidade_orcada,receita_orcada,custo_orcado,margem_orcada
2502,2024-10-01,8,2,4,12,598.44,229.15,369.29
2503,2024-10-01,8,2,5,7,355.8,140.9,214.9
2504,2024-10-01,8,3,1,2,106.67,41.76,64.91
2505,2024-10-01,8,3,2,2,103.85,42.68,61.17
2506,2024-10-01,8,3,4,5,248.69,95.08,153.61
2507,2024-10-01,8,4,3,2,101.51,38.65,62.86
2508,2024-10-01,8,4,4,1,52.94,18.96,33.98
2509,2024-10-01,8,4,5,1,54.33,19.65,34.68
2510,2024-10-01,8,5,2,1,45.91,18.06,27.85
2511,2024-10-01,8,5,3,4,169.21,71.96,97.25
2512,2024-10-01,8,5,4,5,202.88,87.04,115.84
2513,2024-10-01,8,5,5,1,39.5,17.66,21.84
2514,2024-10-01,9,1,2,3,207.61,82.15,125.46
2515,2024-10-01,9,1,3,5,336.37,131.24,205.13
2516,2024-10-01,9,1,4,5,360.51,136.3,224.21
2517,2024-10-01,9,1,5,4,235.65,100.52,135.13
2518,2024-10-01,9,2,1,3,234.87,88.59,146.28
2519,2024-10-01,9,2,2,4,289.71,113.18,176.53
2520,2024-10-01,9,2,4,8,556.04,208.09,347.95
2521,2024-10-01,9,2,5,6,410.05,166.48,243.57
2522,2024-10-01,9,3,1,4,297.69,122.52,175.17
2523,2024-10-01,9,3,2,4,321.43,121.16,200.27
2524,2024-10-01,9,3,3,1,69.86,27.81,42.05
2525,2024-10-01,9,3,4,4,259.23,103.48,155.75
2526,2024-10-01,9,3,5,2,149.48,55.32,94.16
2527,2024-10-01,9,4,3,2,152.26,56.42,95.84
2528,2024-10-01,9,4,4,4,286.93,105.81,181.12
2529,2024-10-01,9,4,5,1,72.37,28.74,43.63
2530,2024-10-01,9,5,4,3,166.9,72.49,94.41
2531,2024-10-01,9,5,5,5,282.37,129.18,153.19
2532,2024-10-01,10,1,2,4,241.2,83.52,157.68
2533,2024-10-01,10,1,4,3,206.51,74.4,132.11
2534,2024-10-01,10,1,5,3,170.44,62.88,107.56
2535,2024-10-01,10,2,2,2,124.8,44.88,79.92
2536,2024-10-01,10,2,3,2,118.58,44.52,74.06
2537,2024-10-01,10,2,4,2,113.11,40.7,72.41
2538,2024-10-01,10,3,4,4,242.02,86.11,155.91
2539,2024-10-01,10,3,5,2,135.36,47.43,87.93
2540,2024-10-01,10,4,5,1,59.86,23.76,36.1
2541,2024-10-01,10,5,3,1,49.72,21.84,27.88
2542,2024-10-01,10,5,4,5,322.66,119.52,203.14
2543,2024-10-01,10,5,5,1,47.49,20.54,26.95
2544,2024-10-01,11,1,1,3,118.9,38.47,80.43
2545,2024-10-01,11,1,2,5,204.55,63.69,140.86
2546,2024-10-01,11,1,3,4,144.3,45.65,98.65
2547,2024-10-01,11,1,4,4,168.46,52.83,115.63
2548,2024-10-01,11,1,5,6,280.27,81.68,198.59
2549,2024-10-01,11,2,1,3,132.57,40.41,92.16
2550,2024-10-01,11,2,3,1,40.1,12.85,27.25
2551,2024-10-01,11,2,4,8,344.34,104.93,239.41
2552,2024-10-01,11,2,5,4,167.39,48.96,118.43
2553,2024-10-01,11,3,2,1,45.94,13.61,32.33
2554,2024-10-01,11,3,3,4,184.33,49.81,134.52
2555,2024-10-01,11,3,4,1,38.4,12.58,25.82
2556,2024-10-01,11,3,5,1,38.75,13.16,25.59
2557,2024-10-01,11,4,3,1,50.71,14.44,36.27
2558,2024-10-01,11,4,4,5,216.68,65.18,151.5
2559,2024-10-01,11,5,2,1,40.68,12.75,27.93
2560,2024-10-01,11,5,4,1,36.89,11.87,25.02
2561,2024-10-01,11,5,5,4,158.39,47.37,111.02
2562,2024-10-01,12,1,1,1,81.32,26.26,55.06
2563,2024-10-01,12,1,2,4,305.85,104.94,200.91
2564,2024-10-01,12,1,3,2,147.47,49.46,98.01
2565,2024-10-01,12,1,4,9,717.67,250.62,467.05
2566,2024-10-01,12,2,1,2,171.03,57.72,113.31
2567,2024-10-01,12,2,2,4,358.65,115.72,242.93
2568,2024-10-01,12,2,4,10,745.73,257.91,487.82
2569,2024-10-01,12,2,5,2,137.89,52.63,85.26
2570,2024-10-01,12,3,2,3,257.88,83.9,173.98
2571,2024-10-01,12,3,3,1,88.75,29.74,59.01
2572,2024-10-01,12,3,4,7,546.42,183.78,362.64
2573,2024-10-01,12,3,5,8,624.61,217.54,407.07
2574,2024-10-01,12,4,4,1,77.76,26.97,50.79
2575,2024-10-01,12,5,2,1,75.32,27.19,48.13
2576,2024-10-01,12,5,3,1,71.64,24.94,46.7
2577,2024-10-01,12,5,4,1,67.18,23.79,43.39
2578,2024-10-01,13,1,2,2,100.85,36.09,64.76
2579,2024-10-01,13,1,3,1,46.1,17.73,28.37
2580,2024-10-01,13,1,4,3,185.51,66.88,118.63
2581,2024-10-01,13,2,3,1,55.66,19.44,36.22
2582,2024-10-01,13,2,4,4,205.74,69.67,136.07
2583,2024-10-01,13,2,5,3,178.19,58.68,119.51
2584,2024-10-01,13,3,1,2,127.17,43.66,83.51
2585,2024-10-01,13,3,2,5,254.3,88.7,165.6
2586,2024-10-01,13,3,3,1,58.46,19.92,38.54
2587,2024-10-01,13,3,4,1,60.72,19.36,41.36
2588,2024-10-01,13,4,3,1,62.22,21.0,41.22
2589,2024-10-01,13,4,4,4,222.72,79.37,143.35
2590,2024-10-01,13,4,5,3,186.32,61.67,124.65
2591,2024-10-01,13,5,1,1,48.71,19.54,29.17
2592,2024-10-01,13,5,3,3,147.69,51.98,95.71
2593,2024-10-01,13,5,4,4,167.09,67.94,99.15
2594,2024-10-01,14,1,2,5,137.43,47.33,90.1
2595,2024-10-01,14,1,3,3,76.09,27.46,48.63
2596,2024-10-01,14,1,4,6,157.2,56.75,100.45
2597,2024-10-01,14,1,5,3,69.8,27.06,42.74
2598,2024-10-01,14,2,1,2,55.25,20.55,34.7
2599,2024-10-01,14,2,2,2,56.41,19.17,37.24
2600,2024-10-01,14,2,3,3,80.49,27.08,53.41
2601,2024-10-01,14,2,4,8,239.85,83.22,156.63
2602,2024-10-01,14,2,5,1,24.39,8.98,15.41
2603,2024-10-01,14,3,1,3,91.28,32.21,59.07
2604,2024-10-01,14,3,2,1,29.6,10.41,19.19
2605,2024-10-01,14,3,4,5,138.92,49.28,89.64
2606,2024-10-01,14,3,5,3,89.43,29.88,59.55
2607,2024-10-01,14,4,2,2,63.67,20.95,42.72
2608,2024-10-01,14,4,3,1,32.01,10.44,21.57
2609,2024-10-01,14,4,4,3,85.57,28.7,56.87
2610,2024-10-01,14,4,5,2,61.02,20.81,40.21
2611,2024-10-01,14,5,2,1,25.1,9.59,15.51
2612,2024-10-01,14,5,3,1,21.37,8.98,12.39
2613,2024-10-01,14,5,4,4,88.19,34.98,53.21
2614,2024-10-01,14,5,5,1,22.94,8.74,14.2
2615,2024-10-01,15,1,2,4,221.82,86.0,135.82
2616,2024-10-01,15,1,3,1,44.21,20.35,23.86
2617,2024-10-01,15,1,4,9,504.76,187.17,317.59
2618,2024-10-01,15,1,5,3,140.78,56.36,84.42
2619,2024-10-01,15,2,2,4,226.26,88.44,137.82
2620,2024-10-01,15,3,1,1,59.96,22.92,37.04
2621,2024-10-01,15,3,2,5,312.79,110.2,202.59
2622,2024-10-01,15,3,3,4,225.05,86.85,138.2
2623,2024-10-01,15,3,4,6,343.54,128.27,215.27
2624,2024-10-01,15,3,5,8,432.57,172.32,260.25
2625,2024-10-01,15,4,2,1,62.79,24.83,37.96
2626,2024-10-01,15,4,5,3,174.19,69.29,104.9
2627,2024-10-01,15,5,2,1,54.31,21.8,32.51
2628,2024-10-01,15,5,3,3,138.74,62.25,76.49
2629,2024-10-01,15,5,4,4,173.3,78.5,94.8
2630,2024-10-01,15,5,5,2,100.74,42.1,58.64
2631,2024-11-01,1,1,1,1,64.5,26.44,38.06
2632,2024-11-01,1,1,2,7,448.76,171.23,277.53
2633,2024-11-01,1,1,4,2,154.89,63.83,91.06
2634,2024-11-01,1,1,5,4,296.81,110.53,186.28
2635,2024-11-01,1,2,1,1,74.27,26.6,47.67
2636,2024-11-01,1,2,2,10,651.66,266.76,384.9
2637,2024-11-01,1,2,3,5,322.01,122.41,199.6
2638,2024-11-01,1,2,4,15,995.62,376.9,618.72
2639,2024-11-01,1,2,5,7,495.21,189.43,305.78
2640,2024-11-01,1,3,1,3,238.61,88.43,150.18
2641,2024-11-01,1,3,2,2,144.59,53.41,91.18
2642,2024-11-01,1,3,4,10,685.08,263.84,421.24
2643,2024-11-01,1,3,5,3,191.31,76.44,114.87
2644,2024-11-01,1,4,1,1,80.03,28.67,51.36
2645,2024-11-01,1,4,3,1,77.43,26.92,50.51
2646,2024-11-01,1,4,4,6,403.79,146.59,257.2
2647,2024-11-01,1,4,5,1,66.83,25.7,41.13
2648,2024-11-01,1,5,2,2,112.44,48.03,64.41
2649,2024-11-01,1,5,3,3,182.08,68.96,113.12
2650,2024-11-01,1,5,4,3,216.03,89.65,126.38
2651,2024-11-01,1,5,5,2,111.6,45.18,66.42
2652,2024-11-01,2,1,2,4,425.37,169.14,256.23
2653,2024-11-01,2,1,4,6,610.48,248.55,361.93
2654,2024-11-01,2,1,5,6,661.84,263.82,398.02
2655,2024-11-01,2,2,1,2,256.94,94.75,162.19
2656,2024-11-01,2,2,2,8,875.88,338.98,536.9
2657,2024-11-01,2,2,4,1,103.86,40.53,63.33
2658,2024-11-01,2,2,5,3,330.99,126.13,204.86
2659,2024-11-01,2,3,1,3,402.65,151.32,251.33
2660,2024-11-01,2,3,4,9,1060.78,397.09,663.69
2661,2024-11-01,2,3,5,4,446.7,169.16,277.54
2662,2024-11-01,2,4,1,3,418.9,153.7,265.2
2663,2024-11-01,2,4,2,2,256.63,95.26,161.37
2664,2024-11-01,2,4,3,1,127.13,46.25,80.88
2665,2024-11-01,2,4,4,10,1186.5,432.14,754.36
2666,2024-11-01,2,4,5,5,607.92,219.26,388.66
2667,2024-11-01,2,5,2,2,214.18,81.91,132.27
2668,2024-11-01,2,5,3,2,194.85,85.81,109.04
2669,2024-11-01,2,5,5,5,493.59,202.38,291.21
2670,2024-11-01,3,1,1,2,111.42,36.33,75.09
2671,2024-11-01,3,1,2,9,447.05,180.41,266.64
2672,2024-11-01,3,1,3,3,130.4,53.03,77.37
2673,2024-11-01,3,1,4,1,41.27,16.41,24.86
2674,2024-11-01,3,1,5,5,260.17,101.66,158.51
2675,2024-11-01,3,2,1,1,52.31,20.13,32.18
2676,2024-11-01,3,2,2,8,401.13,155.18,245.95
2677,2024-11-01,3,2,4,17,854.4,318.5,535.9
2678,2024-11-01,3,2,5,2,96.82,36.6,60.22
2679,2024-11-01,3,3,1,4,218.51,82.87,135.64
2680,2024-11-01,3,3,2,3,167.1,62.71,104.39
2681,2024-11-01,3,3,4,9,444.34,158.12,286.22
2682,2024-11-01,3,3,5,3,156.4,54.02,102.38
2683,2024-11-01,3,4,2,3,188.44,65.48,122.96
2684,2024-11-01,3,4,3,1,55.62,20.26,35.36
2685,2024-11-01,3,4,4,4,205.93,77.59,128.34
2686,2024-11-01,3,4,5,2,106.79,40.08,66.71
2687,2024-11-01,3,5,2,1,45.25,19.84,25.41
2688,2024-11-01,3,5,4,4,209.04,82.49,126.55
2689,2024-11-01,3,5,5,1,41.0,18.4,22.6
2690,2024-11-01,4,1,1,1,72.37,31.56,40.81
2691,2024-11-01,4,1,2,8,710.14,268.68,441.46
2692,2024-11-01,4,1,4,10,776.91,298.14,478.77
2693,2024-11-01,4,1,5,7,566.19,221.62,344.57
2694,2024-11-01,4,2,1,3,267.34,99.79,167.55
2695,2024-11-01,4,2,2,6,514.8,190.36,324.44
2696,2024-11-01,4,2,4,10,883.0,337.57,545.43
2697,2024-11-01,4,2,5,3,222.35,90.04,132.31
2698,2024-11-01,4,3,2,2,182.24,71.93,110.31
2699,2024-11-01,4,3,4,9,715.68,276.14,439.54
2700,2024-11-01,4,4,2,7,553.97,206.82,347.15
2701,2024-11-01,4,4,3,3,277.48,98.78,178.7
2702,2024-11-01,4,4,4,10,866.29,323.86,542.43
2703,2024-11-01,4,5,2,2,140.95,63.73,77.22
2704,2024-11-01,4,5,3,3,210.29,86.1,124.19
2705,2024-11-01,4,5,4,3,192.74,85.47,107.27
2706,2024-11-01,4,5,5,1,68.05,30.17,37.88
2707,2024-11-01,5,1,1,1,93.45,37.21,56.24
2708,2024-11-01,5,1,2,4,396.35,155.44,240.91
2709,2024-11-01,5,1,3,1,78.86,35.9,42.96
2710,2024-11-01,5,1,4,15,1328.23,587.35,740.88
2711,2024-11-01,5,1,5,9,798.09,336.87,461.22
2712,2024-11-01,5,2,1,1,105.96,42.48,63.48
2713,2024-11-01,5,2,2,9,858.82,365.66,493.16
2714,2024-11-01,5,2,3,4,366.88,154.91,211.97
2715,2024-11-01,5,2,4,10,933.02,382.35,550.67
2716,2024-11-01,5,2,5,5,463.56,191.12,272.44
2717,2024-11-01,5,3,1,1,114.0,42.36,71.64
2718,2024-11-01,5,3,2,5,456.7,200.06,256.64
2719,2024-11-01,5,3,3,1,106.94,42.04,64.9
2720,2024-11-01,5,3,4,13,1167.24,495.91,671.33
2721,2024-11-01,5,4,1,1,113.24,45.54,67.7
2722,2024-11-01,5,4,2,1,104.7,42.15,62.55
2723,2024-11-01,5,4,3,2,207.04,83.04,124.0
2724,2024-11-01,5,4,4,17,1624.42,688.74,935.68
2725,2024-11-01,5,4,5,3,301.51,126.34,175.17
2726,2024-11-01,5,5,2,6,506.46,234.73,271.73
2727,2024-11-01,5,5,4,5,461.42,204.74,256.68
2728,2024-11-01,5,5,5,2,172.96,78.14,94.82
2729,2024-11-01,6,1,2,2,136.87,58.85,78.02
2730,2024-11-01,6,1,3,1,63.84,26.87,36.97
2731,2024-11-01,6,1,4,7,514.91,215.8,299.11
2732,2024-11-01,6,1,5,5,401.48,164.53,236.95
2733,2024-11-01,6,2,2,6,467.95,191.66,276.29
2734,2024-11-01,6,2,4,10,752.27,318.22,434.05
2735,2024-11-01,6,3,1,1,88.77,36.52,52.25
2736,2024-11-01,6,3,2,4,315.08,132.85,182.23
2737,2024-11-01,6,3,4,8,599.41,245.23,354.18
2738,2024-11-01,6,4,3,1,84.95,31.85,53.1
2739,2024-11-01,6,4,4,3,228.86,89.45,139.41
2740,2024-11-01,6,4,5,2,160.25,63.98,96.27
2741,2024-11-01,6,5,1,3,241.83,97.63,144.2
2742,2024-11-01,6,5,2,3,204.47,91.27,113.2
2743,2024-11-01,6,5,4,2,123.66,57.94,65.72
2744,2024-11-01,7,1,1,2,85.71,34.52,51.19
2745,2024-11-01,7,1,2,1,44.43,16.99,27.44
2746,2024-11-01,7,1,4,5,240.28,86.99,153.29
2747,2024-11-01,7,1,5,5,200.4,80.5,119.9
2748,2024-11-01,7,2,2,7,336.71,130.12,206.59
2749,2024-11-01,7,2,3,7,312.01,120.39,191.62
2750,2024-11-01,7,2,4,10,439.56,165.34,274.22
2751,2024-11-01,7,2,5,3,143.15,52.54,90.61
2752,2024-11-01,7,3,1,2,108.77,37.98,70.79
2753,2024-11-01,7,3,2,3,150.54,54.03,96.51
2754,2024-11-01,7,3,4,8,386.14,140.54,245.6
2755,2024-11-01,7,3,5,3,137.07,51.4,85.67
2756,2024-11-01,7,4,2,5,251.25,94.73,156.52
2757,2024-11-01,7,4,3,4,210.33,70.46,139.87
2758,2024-11-01,7,4,4,3,147.57,53.19,94.38
2759,2024-11-01,7,4,5,2,95.96,36.11,59.85
2760,2024-11-01,7,5,1,2,86.84,36.07,50.77
2761,2024-11-01,7,5,2,1,45.85,17.18,28.67
2762,2024-11-01,7,5,4,7,302.27,123.3,178.97
2763,2024-11-01,7,5,5,2,87.47,34.62,52.85
2764,2024-11-01,8,1,1,1,43.86,19.57,24.29
2765,2024-11-01,8,1,2,3,149.17,57.25,91.92
2766,2024-11-01,8,1,3,1,46.65,16.66,29.99
2767,2024-11-01,8,1,4,9,452.04,182.08,269.96
2768,2024-11-01,8,1,5,7,324.81,136.47,188.34
2769,2024-11-01,8,2,1,1,52.0,19.74,32.26
2770,2024-11-01,8,2,2,9,441.14,169.18,271.96
2771,2024-11-01,8,2,4,14,705.47,268.81,436.66
2772,2024-11-01,8,2,5,2,91.77,34.98,56.79
2773,2024-11-01,8,3,2,4,216.49,79.49,137.0
2774,2024-11-01,8,3,3,3,166.68,61.36,105.32
2775,2024-11-01,8,3,4,7,322.93,128.49,194.44
2776,2024-11-01,8,3,5,2,108.43,38.3,70.13
2777,2024-11-01,8,4,1,1,54.82,22.44,32.38
2778,2024-11-01,8,4,2,2,112.94,41.74,71.2
2779,2024-11-01,8,4,4,5,255.01,101.04,153.97
2780,2024-11-01,8,5,2,1,44.87,20.24,24.63
2781,2024-11-01,8,5,3,2,85.49,36.46,49.03
2782,2024-11-01,8,5,4,2,86.27,35.36,50.91
2783,2024-11-01,8,5,5,2,83.46,35.56,47.9
2784,2024-11-01,9,1,2,7,481.13,186.78,294.35
2785,2024-11-01,9,1,3,3,176.71,76.01,100.7
2786,2024-11-01,9,1,4,3,234.5,91.92,142.58
2787,2024-11-01,9,1,5,6,391.48,173.57,217.91
2788,2024-11-01,9,2,1,1,70.29,29.12,41.17
2789,2024-11-01,9,2,2,1,72.6,28.13,44.47
2790,2024-11-01,9,2,3,7,500.42,190.34,310.08
2791,2024-11-01,9,2,4,7,492.07,202.86,289.21
2792,2024-11-01,9,2,5,1,71.32,27.39,43.93
2793,2024-11-01,9,3,1,1,83.53,31.73,51.8
2794,2024-11-01,9,3,2,1,76.07,28.83,47.24
2795,2024-11-01,9,3,4,18,1263.09,495.6,767.49
2796,2024-11-01,9,3,5,7,486.07,195.7,290.37
2797,2024-11-01,9,4,2,3,252.66,95.66,157.0
2798,2024-11-01,9,4,3,1,78.37,30.02,48.35
2799,2024-11-01,9,4,4,8,585.29,218.54,366.75
2800,2024-11-01,9,4,5,5,362.89,142.4,220.49
2801,2024-11-01,9,5,2,2,129.49,52.23,77.26
2802,2024-11-01,9,5,3,1,60.5,26.11,34.39
2803,2024-11-01,9,5,4,3,190.89,77.81,113.08
2804,2024-11-01,9,5,5,1,57.63,25.32,32.31
2805,2024-11-01,10,1,1,3,178.6,69.28,109.32
2806,2024-11-01,10,1,2,3,176.84,66.8,110.04
2807,2024-11-01,10,1,4,6,351.55,139.27,212.28
2808,2024-11-01,10,1,5,3,160.26,59.58,100.68
2809,2024-11-01,10,2,1,1,67.59,24.53,43.06
2810,2024-11-01,10,2,2,2,129.14,49.24,79.9
2811,2024-11-01,10,2,4,2,110.86,43.96,66.9
2812,2024-11-01,10,2,5,3,185.95,63.5,122.45
2813,2024-11-01,10,3,1,2,132.18,50.68,81.5
2814,2024-11-01,10,3,2,1,69.66,26.2,43.46
2815,2024-11-01,10,3,3,2,125.46,50.29,75.17
2816,2024-11-01,10,3,4,4,237.74,90.03,147.71
2817,2024-11-01,10,3,5,2,124.45,45.6,78.85
2818,2024-11-01,10,4,1,1,69.27,25.53,43.74
2819,2024-11-01,10,4,2,2,142.17,50.59,91.58
2820,2024-11-01,10,4,3,1,62.81,22.5,40.31
2821,2024-11-01,10,4,4,5,319.77,114.24,205.53
2822,2024-11-01,10,4,5,4,252.24,90.41,161.83
2823,2024-11-01,10,5,1,1,60.05,24.17,35.88
2824,2024-11-01,10,5,2,1,58.86,21.14,37.72
2825,2024-11-01,10,5,4,4,246.84,97.39,149.45
2826,2024-11-01,10,5,5,1,51.13,21.57,29.56
2827,2024-11-01,11,1,1,5,203.58,63.98,139.6
2828,2024-11-01,11,1,2,4,155.29,50.78,104.51
2829,2024-11-01,11,1,3,4,191.13,57.17,133.96
2830,2024-11-01,11,1,4,2,71.65,21.68,49.97
2831,2024-11-01,11,1,5,8,332.87,105.36,227.51
2832,2024-11-01,11,2,1,1,45.96,13.88,32.08
2833,2024-11-01,11,2,2,3,124.53,40.33,84.2
2834,2024-11-01,11,2,4,13,531.24,160.09,371.15
2835,2024-11-01,11,2,5,1,42.97,12.35,30.62
2836,2024-11-01,11,3,1,2,97.17,27.72,69.45
2837,2024-11-01,11,3,2,2,87.03,27.48,59.55
2838,2024-11-01,11,3,3,3,131.22,39.53,91.69
2839,2024-11-01,11,3,4,11,464.1,136.22,327.88
2840,2024-11-01,11,4,2,1,46.62,15.54,31.08
2841,2024-11-01,11,4,4,3,134.09,37.92,96.17
2842,2024-11-01,11,5,1,2,79.41,26.34,53.07
2843,2024-11-01,11,5,2,1,40.73,13.08,27.65
2844,2024-11-01,11,5,3,1,40.3,12.79,27.51
2845,2024-11-01,11,5,4,5,179.6,60.29,119.31
2846,2024-11-01,12,1,1,1,74.58,26.51,48.07
2847,2024-11-01,12,1,2,7,513.09,182.41,330.68
2848,2024-11-01,12,1,3,2,144.28,51.01,93.27
2849,2024-11-01,12,1,4,5,397.38,137.64,259.74
2850,2024-11-01,12,1,5,11,825.04,286.27,538.77
2851,2024-11-01,12,2,2,6,507.45,171.99,335.46
2852,2024-11-01,12,2,4,9,714.09,251.62,462.47
2853,2024-11-01,12,2,5,2,148.22,51.91,96.31
2854,2024-11-01,12,3,4,9,696.48,246.12,450.36
2855,2024-11-01,12,3,5,2,154.04,53.09,100.95
2856,2024-11-01,12,4,4,4,320.14,106.15,213.99
2857,2024-11-01,12,4,5,1,82.68,27.8,54.88
2858,2024-11-01,12,5,2,4,317.62,112.84,204.78
2859,2024-11-01,12,5,3,1,68.01,25.03,42.98
2860,2024-11-01,12,5,4,5,393.54,143.91,249.63
2861,2024-11-01,12,5,5,1,76.76,25.94,50.82
2862,2024-11-01,13,1,2,2,96.49,37.89,58.6
2863,2024-11-01,13,1,4,6,326.98,116.63,210.35
2864,2024-11-01,13,1,5,4,192.43,70.89,121.54
2865,2024-11-01,13,2,1,1,60.46,20.79,39.67
2866,2024-11-01,13,2,2,10,552.66,184.36,368.3
2867,2024-11-01,13,2,3,1,61.05,19.25,41.8
2868,2024-11-01,13,2,4,5,254.98,90.69,164.29
2869,2024-11-01,13,3,1,1,56.66,21.63,35.03
2870,2024-11-01,13,3,2,3,197.63,64.21,133.42
2871,2024-11-01,13,3,3,1,60.15,19.71,40.44
2872,2024-11-01,13,3,4,10,560.88,192.49,368.39
2873,2024-11-01,13,4,1,1,64.07,23.89,40.18
2874,2024-11-01,13,4,3,3,182.54,62.72,119.82
2875,2024-11-01,13,4,4,2,117.85,40.21,77.64
2876,2024-11-01,13,4,5,4,250.35,82.68,167.67
2877,2024-11-01,13,5,2,2,105.41,39.87,65.54
2878,2024-11-01,13,5,3,3,138.67,56.13,82.54
2879,2024-11-01,13,5,4,1,49.4,17.76,31.64
2880,2024-11-01,13,5,5,1,47.48,18.8,28.68
2881,2024-11-01,14,1,1,3,81.03,29.83,51.2
2882,2024-11-01,14,1,2,2,49.16,18.94,30.22
2883,2024-11-01,14,1,3,2,47.96,17.99,29.97
2884,2024-11-01,14,1,4,10,258.19,93.33,164.86
2885,2024-11-01,14,1,5,8,205.7,77.35,128.35
2886,2024-11-01,14,2,1,2,59.05,21.3,37.75
2887,2024-11-01,14,2,2,1,27.08,10.77,16.31
2888,2024-11-01,14,2,3,2,53.77,18.59,35.18
2889,2024-11-01,14,2,4,12,344.35,124.75,219.6
2890,2024-11-01,14,2,5,5,144.0,48.79,95.21
2891,2024-11-01,14,3,1,2,67.35,22.87,44.48
2892,2024-11-01,14,3,2,1,27.65,10.14,17.51
2893,2024-11-01,14,3,4,6,160.47,56.19,104.28
2894,2024-11-01,14,3,5,2,53.15,19.21,33.94
2895,2024-11-01,14,4,2,5,146.57,52.49,94.08
2896,2024-11-01,14,4,3,3,93.53,32.55,60.98
2897,2024-11-01,14,4,4,7,196.33,65.87,130.46
2898,2024-11-01,14,4,5,6,180.31,62.6,117.71
2899,2024-11-01,14,5,1,2,49.15,20.76,28.39
2900,2024-11-01,14,5,2,3,73.86,29.89,43.97
2901,2024-11-01,14,5,3,4,104.32,37.78,66.54
2902,2024-11-01,14,5,4,7,178.77,70.11,108.66
2903,2024-11-01,15,1,1,2,112.92,45.2,67.72
2904,2024-11-01,15,1,2,5,245.88,99.31,146.57
2905,2024-11-01,15,1,3,1,56.32,19.19,37.13
2906,2024-11-01,15,1,4,14,790.99,307.02,483.97
2907,2024-11-01,15,1,5,6,331.81,132.17,199.64
2908,2024-11-01,15,2,1,1,68.75,23.61,45.14
2909,2024-11-01,15,2,2,5,287.63,105.27,182.36
2910,2024-11-01,15,2,3,1,53.4,21.52,31.88
2911,2024-11-01,15,2,4,10,557.67,215.7,341.97
2912,2024-11-01,15,2,5,3,169.68,64.66,105.02
2913,2024-11-01,15,3,1,2,120.12,48.21,71.91
2914,2024-11-01,15,3,2,5,304.93,119.18,185.75
2915,2024-11-01,15,3,3,1,61.33,22.69,38.64
2916,2024-11-01,15,3,4,10,568.34,213.09,355.25
2917,2024-11-01,15,3,5,4,239.47,87.39,152.08
2918,2024-11-01,15,4,4,2,113.81,42.28,71.53
2919,2024-11-01,15,4,5,5,317.96,116.95,201.01
2920,2024-11-01,15,5,1,2,101.85,44.04,57.81
2921,2024-11-01,15,5,2,3,143.61,64.18,79.43
2922,2024-11-01,15,5,4,5,236.45,102.16,134.29
2923,2024-12-01,1,1,1,4,239.96,101.94,138.02
2924,2024-12-01,1,1,2,12,754.0,309.63,444.37
2925,2024-12-01,1,1,3,6,346.87,140.94,205.93
2926,2024-12-01,1,1,4,16,1038.85,412.12,626.73
2927,2024-12-01,1,1,5,11,746.34,291.98,454.36
2928,2024-12-01,1,2,2,8,521.96,203.39,318.57
2929,2024-12-01,1,2,4,9,591.54,236.75,354.79
2930,2024-12-01,1,2,5,6,371.3,141.47,229.83
2931,2024-12-01,1,3,1,3,222.15,82.39,139.76
2932,2024-12-01,1,3,2,3,222.98,86.46,136.52
2933,2024-12-01,1,3,4,9,552.46,217.5,334.96
2934,2024-12-01,1,3,5,2,123.05,48.75,74.3
2935,2024-12-01,1,4,2,11,738.74,277.43,461.31
2936,2024-12-01,1,4,3,2,133.33,55.29,78.04
2937,2024-12-01,1,4,4,4,281.06,99.8,181.26
2938,2024-12-01,1,4,5,6,434.24,160.72,273.52
2939,2024-12-01,1,5,2,1,67.49,25.78,41.71
2940,2024-12-01,1,5,3,1,54.98,25.14,29.84
2941,2024-12-01,1,5,4,4,280.6,106.84,173.76
2942,2024-12-01,1,5,5,1,58.66,24.7,33.96
2943,2024-12-01,2,1,1,1,118.28,41.29,76.99
2944,2024-12-01,2,1,2,3,296.43,126.96,169.47
2945,2024-12-01,2,1,3,1,104.32,39.73,64.59
2946,2024-12-01,2,1,4,6,689.33,255.9,433.43
2947,2024-12-01,2,1,5,8,874.6,351.35,523.25
2948,2024-12-01,2,2,2,9,984.27,385.91,598.36
2949,2024-12-01,2,2,3,4,416.65,167.21,249.44
2950,2024-12-01,2,2,4,13,1427.48,541.67,885.81
2951,2024-12-01,2,2,5,4,436.96,170.71,266.25
2952,2024-12-01,2,3,1,1,122.27,47.01,75.26
2953,2024-12-01,2,3,2,2,261.68,97.02,164.66
2954,2024-12-01,2,3,3,2,217.48,88.18,129.3
2955,2024-12-01,2,3,4,12,1292.8,501.61,791.19
2956,2024-12-01,2,4,2,1,127.42,51.22,76.2
2957,2024-12-01,2,4,4,4,467.59,178.49,289.1
2958,2024-12-01,2,4,5,2,259.97,94.37,165.6
2959,2024-12-01,2,5,2,3,292.28,132.52,159.76
2960,2024-12-01,2,5,3,6,631.57,239.1,392.47
2961,2024-12-01,2,5,4,7,730.17,299.79,430.38
2962,2024-12-01,2,5,5,5,579.16,226.05,353.11
2963,2024-12-01,3,1,2,1,46.68,19.32,27.36
2964,2024-12-01,3,1,3,4,177.51,69.4,108.11
2965,2024-12-01,3,1,4,12,611.09,236.71,374.38
